file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,serverity
413686,71da37a,,8.8,0,0,0,37.9,2.1,0,25.3,188.9,0.6768142,0.14090423,1.664598,17.9,7.2,14.2,2.7,0.8,0.2,0,1.1,1.3,0,4.1,2.1,0.7,3,0.4,0,2,0,8.9,157.2,18.2,1.8,8.8,3.8,1.2,7.7,7.3,26.7,2.9,19.5,2.5,0.5,0.4,0,186.8,410.4,0.1,normal
412927,1d2a487,,30,0,0,0,190,4,0,65,549,0.9529411,0.013333334,0.013333334,34,34,22,9,0,3,0,0,0,0,5,5,4,1,0,0,4,0,39,598,46,36,44,1,13,26,26,93,14,80,4,0,4,0,131,17,2,normal
413278,15e344c,,11,0,0,0,9,2,0,9,1,0,NaN,NaN,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,2,0,2,0,0,6,0,5,3,0,0,0,44,1,0,normal
411967,38d75bb,,8,0,0,0,7,1,0,18,3,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,0,0,0,1,8,9,0,7,2,0,1,0,26,1,0,enhancement
413529,819e6ff,,12.5,0,0,0,82.2,1.6,0,45.2,341.3,0.80086404,0.20038497,3.2658546,28.6,2.8,21.1,4.3,3,0.2,0,0,1.8,0,6.8,1.8,0.3,6.4,0.1,0,1,0,3.5,315.3,23.3,7.5,21.5,0.3,10,15.5,21.3,57.9,6.2,42.6,3.8,1.1,0.6,0,205.8,311.4,0,normal
413149,758c1cb,,49,0,0,0,91,1,0,101,129,0.8931624,0.06666667,0.13333334,18,9,10,8,0,0,0,0,0,0,13,8,2,11,0,0,8,0,20,412,34,4,40,8,8,22,10,89,9,78,3,6,0,0,248,1,3,normal
393703,fa694e6,,23.75,0,0,0,45,2,0,57,70.25,0.8492428,0.19563493,1.175,15,0.25,5.75,4.25,4,1,0,1,0.25,0,13,4.25,0,10.25,2,0.75,4.25,0,2.5,289,8.75,4.25,14,0.25,2.75,4.75,22.5,61.25,7.75,48.5,5.25,6,0.5,0,152.25,256.75,0,normal
394013,05735be,,40,0,0,0,93,2,0,85.333336,69.666664,0.8871817,0.1904429,0.6895438,23.666666,0,7.3333335,13,2.6666667,0.6666667,0,0,0,0,16.333334,5.3333335,0.6666667,15,0,0.6666667,5,0,0,434.33334,24,1.3333334,40.666668,1.6666666,13.666667,11.666667,3.6666667,87.333336,4,65,3.6666667,5.6666665,0.6666667,0,149.66667,1,1.3333334,normal
389624,89472f2,,12,0,0,0,48,1,0,38,15,0.8333333,0,0,6,6,4,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,9,148,16,6,13,0,11,14,16,32,2,21,5,0,0,0,75,1,0,normal
410828,d1cca92,,32,0,0,0,145,1,0,58.5,429,0.7301587,0.1686828,0.3373656,22.5,0,16,5,0,1.5,0,0,0.5,0,4.5,0.5,0,3,0,1.5,0,0,5,488,53,18,45.5,1,22,4.5,22,74.5,7.5,62.5,2.5,2,0,0,138,1,0,critical
412869,d46d127,,37,0,0,0,272,1,0,137,1379,0.92438066,0.115763545,0.16748768,59,0,24,30,0,5,0,0,0,0,13,0,0,13,0,0,0,0,1,929,90,23,109,2,16,9,16,149,1,126,7,6,0,0,249,1,2,normal
411468,bc46de3,,134,0,0,0,818,2,0,387,18633,0.9709818,0.04552875,0.19109377,206,4,140,57,1,8,0,0,0,0,45,4,0,43,1,1,4,0,23,3241,235,111,260,9,58,23,106,605,12,530,9,27,2,0,709,1,0,minor
411465,f8df515,,134,0,0,0,817,2,0,387,18633,0.9709818,0.04552875,0.19109377,206,4,140,57,1,8,0,0,0,0,45,4,0,43,1,1,4,0,23,3239,235,111,260,9,58,23,106,605,12,530,9,27,2,0,709,1,0,major
410528,d5f4e3d,,19,0,0,0,35,2,0,33,16,0.825,0.21428572,0.35714287,8,0,7,0,1,0,0,0,0,0,5,3,3,2,0,0,3,0,0,113,13,1,10,1,9,2,4,25,0,20,4,0,0,0,126,17,0,normal
193034,94fa45a,,28,0,0,0,105,3,0,58,469,0.9558575,0.16733871,0.55846775,38,0,26,6,6,0,0,0,1,0,31,16,16,9,4,2,16,0,1,590,20,3,41,0,16,1,61,61,16,53,3,8,1,0,376,1,0,enhancement
385128,4753171,,156,0,0,0,327,2,0,311,8533,0.9819257,0.015595076,0.020793434,135,10,71,49,4,11,0,0,13,0,50,10,2,45,0,3,5,0,10,2005,122,31,70,13,10,29,66,283,10,245,5,62,1,0,720,17,0,normal
406275,9241461,,9,0,0,0,19,1,0,12,76,0.84615386,0.015151516,0.015151516,13,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,52,1,0,2,0,0,0,0,3,0,3,1,0,0,0,32,1,0,normal
404312,31c525b,,31,0,0,0,105,2,0,54,597,0.8739317,0.07394958,0.11092437,39,0,35,4,0,0,0,0,0,0,12,3,0,12,0,0,3,0,0,375,28,6,28,0,6,12,16,70,6,64,4,2,0,0,137,1,0,major
403331,c609be1,,25,0,0,0,64,1,0,70,0,0.55,NaN,NaN,5,1,1,4,0,0,0,0,0,0,4,1,0,4,0,0,1,0,7,269,7,22,19,3,6,28,9,69,6,67,6,2,0,0,154,1,11,normal
410068,eda861d,,17,0,0,0,30,2,0,28,95,0.8043478,0.31225297,0.60474306,23,0,23,0,0,0,0,0,20,0,6,0,0,6,0,0,2,0,0,162,11,1,6,0,0,1,0,11,0,12,2,0,1,0,126,17,0,critical
409274,d3ed7cb,,134,0,0,0,308,1,0,282,6643,0.9750291,0.04100877,0.17368421,123,5,69,27,4,23,0,0,8,0,70,17,7,51,0,12,17,0,13,1498,75,21,85,9,13,62,55,285,5,246,8,15,0,0,638,1,0,major
405562,3f931a6,,46.23077,0,0,0,200.23077,1.8461539,0,111.30769,16755.846,0.53327715,0.031963773,0.8036612,90.38461,2.3076923,68.76923,16.692308,0.9230769,4,0,0,1.6153846,0,15.076923,2.8461537,0.84615386,12.615385,0.07692308,1.5384616,2.0769231,0,4.076923,1198.3846,47.76923,16.153847,46.692307,3,9,35.153847,51.23077,222.61539,2.2307692,205.76923,4.1538463,10.153846,0.7692308,0,250.46153,2.2307692,0.30769232,major
407199,4a3db87,,67,0,0,0,204,2,0,144,748,0.95833343,0.021052632,0.021052632,40,1,14,20,6,0,0,0,0,0,18,7,1,12,0,5,5,0,4,992,56,14,69,0,24,15,36,165,14,140,4,19,1,0,317,1,0,major
406723,af118d3,,1,0,0,0,1,2,0,0,0,0,NaN,NaN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,normal
407505,085e11b,,31,0,0,0,106,1,0,59,96,0.8857143,0.1904762,0.1904762,20,0,0,13,0,7,0,0,0,0,21,6,0,17,0,4,2,0,2,585,26,10,40,1,8,9,20,92,6,85,3,9,0,0,202,1,0,minor
406706,8cc5a36,,2.4,0,0,0,5.4,1.1,0,4.4666667,13.5,NaN,NaN,NaN,3.8666666,0.13333334,2.6333334,0.06666667,0.23333333,0.93333334,0,0.16666667,0.06666667,0,2.9333334,2.6333334,2.6333334,0.3,0,0,2.6666667,0,0,17,1.5333333,0.1,0.8,0.033333335,0.33333334,0.26666668,0.36666667,4.4,0,4.2,0.33333334,0,0.06666667,0,61.633335,104.46667,0,normal
406903,97b78c2,,6,0,0,0,6,2,0,11,0,0.33333334,0.6666667,1,3,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,22,2,0,3,0,0,2,0,4,1,4,1,0,0,0,36,1,0,normal
404016,96b7c38,,128,0,0,0,288,1,0,275,6553,0.974816,0.03881579,0.16513158,122,5,69,26,4,23,0,0,8,0,69,17,7,50,0,12,17,0,13,1426,75,18,80,9,13,61,55,272,5,234,8,15,0,0,626,1,0,critical
407288,ad41c3e,,44,0,0,0,154,1,0,121,278,0.936,0.028571429,0.057142857,25,2,9,10,4,2,0,0,0,0,20,3,2,11,4,3,3,0,2,884,25,13,74,8,9,20,7,122,3,109,6,11,0,0,196,1,7,major
406640,847520d,,70,0,0,0,218,2,0,149,829,0.9630953,0.021052632,0.021052632,42,1,14,22,6,0,0,0,0,1,20,7,1,14,0,5,5,0,4,1040,62,14,76,0,26,15,36,173,14,145,4,19,2,0,324,1,0,major
396418,649cebf,,29.333334,0,0,0,145,2.1666667,0,70,2946.3333,0.60301024,0.09276947,1.4296803,39.166668,0.16666667,26.166666,9.833333,1.6666666,1.5,0,0.33333334,0.16666667,0,21.333334,12,11,9.5,0.33333334,0.5,12.166667,0,2.3333333,721.6667,42.833332,19.333334,45.5,1.5,9.833333,15.333333,18.5,113.833336,2.1666667,101.833336,3.1666667,15.666667,0.6666667,0,180.83333,345,0,normal
358018,6405a14,,20,0,0,0,42,1.3333334,0,29,39,0.6789892,0.39814815,1.4920635,11.666667,0.6666667,6.3333335,4,0.33333334,1,0,0,1,0,5.6666665,1,0.33333334,4.6666665,0.33333334,0.33333334,1.6666666,0,1,139.66667,15.333333,0.6666667,16.666666,1.3333334,14.333333,2,2.6666667,27.666666,0.33333334,22,2.3333333,0.33333334,0.33333334,0,140.33333,1,0.6666667,major
407583,163a93b,,25,0,0,0,63,1,0,70,0,0.55,NaN,NaN,5,1,1,4,0,0,0,0,0,0,4,1,0,4,0,0,1,0,7,264,7,22,18,3,6,25,9,69,5,67,6,2,0,0,152,1,10,minor
381765,d2a8cfa,,18,0,0,0,60,1.5714285,0,48.57143,112.14286,0.71770734,0.44459486,4.0529876,16,0.5714286,9,5,0,2,0,0,0,0,8.142858,2.142857,0.42857143,4.714286,0,3,2.142857,0,0.5714286,249,15.428572,6.857143,19.285715,0,3.2857144,6.285714,6,50,2,39.57143,2.857143,1,0,0,92,3.142857,0.14285715,major
406705,9e237d4,,5.52,0,0,0,9.76,1.92,0,4.84,13.4,0.32683837,NaN,NaN,5.92,0.08,5.56,0.12,0.24,0,0,0,0,0,2.04,0.96,1,0.84,0.08,0.12,1,0,0.52,33.36,3.68,0.64,1.2,0.04,0.72,2.52,1.88,5.64,0.4,4.8,1.04,0,0.04,0,30.12,42.56,0,normal
407289,beca91b,,156,0,0,0,327,2,0,311,8533,0.9819257,0.015595076,0.020793434,135,10,71,49,4,11,0,0,13,0,50,10,2,45,0,3,5,0,10,2001,122,31,70,13,10,29,66,283,10,245,5,62,1,0,720,17,0,normal
406918,889f80f,,2,0,0,0,6.428571,1,0,1.8571428,10.571428,0.41233763,NaN,NaN,4,1.5714285,3.7142856,0,0,0.2857143,0,0.2857143,0,0,3.857143,3.857143,3.857143,0,0,0,3.142857,0,0.2857143,81.42857,2.7142856,0.14285715,1.4285715,0,0.2857143,4.142857,0.42857143,5,0.5714286,5,0.42857143,0,7.714286,0,82,147.28572,0,normal
406440,569ed84,,32,0,0,0,30,2,0,70,169,0.5,0.3083004,0.3083004,27,0,21,4,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,548,2,0,2,0,9,125,20,145,0,129,1,2,0,0,121,1,0,normal
404013,ea7ffca,,13,0,0,0,50,2,0,29,29,0.788889,0.8333333,1,10,0,2,6,2,0,0,0,0,0,9,2,7,2,0,0,0,0,0,176,16,6,11,0,15,4,32,59,27,37,4,0,1,0,107,1,0,critical
387475,4a6de6d,,80.5,0,0,0,422.5,1.5,0,205,8821.5,0.9147886,0.1779296,0.74634707,110,0,71.5,28.5,1,9,0,1,0,0,28.5,3,1,24.5,0.5,2.5,3,0,6,1693,122,54,131.5,8.5,32,15,52,292,7,257.5,6.5,14,1,0,406,513,3,major
406090,faefd5b,,44.5,0,0,0,134,2,0,98,474.5,0.95029765,0.010526316,0.021052632,29,1,11.5,11,6.5,0,0,0,0,0.5,10.5,3.5,0.5,7,0,3,2.5,0,3,605,39,9,48,0.5,14.5,9.5,20,103.5,9,86.5,4.5,11,1,0,219,513,0.5,major
406480,1e612e8,,13,0,0,0,44,2,0,55,199,0.79710144,0.045751635,0.045751635,23,5,9,5,9,0,0,0,2,0,3,0,0,2,1,0,0,0,19,178,12,8,6,4,1,12,11,22,10,20,2,0,2,0,171,1025,0,normal
406471,327c734,,54,0,0,0,159,2,0,113,1660,0.9649621,0.115303986,0.12997903,64,16,47,10,2,5,0,0,0,0,33,14,3,30,0,0,10,0,28,714,78,6,52,10,2,46,29,122,12,93,5,17,0,0,544,1,0,normal
406284,1f4db9d,,43,0,0,0,124,1,0,86,189,0.9106003,0.23809524,0.33333334,27,0,1,20,0,6,0,0,0,0,29,5,1,20,1,7,4,0,2,597,37,8,41,0,14,8,20,109,13,89,3,11,0,0,211,1,0,normal
406436,1548be5,,31,0,0,0,87,1,0,92,135,0.8831169,0.11666667,0.30833334,22,0,10,6,6,0,0,4,0,0,14,3,0,9,5,0,3,0,1,448,9,8,29,0,10,4,50,96,10,67,7,9,0,0,293,1025,0,normal
406109,5547b77,,20,0,0,0,46,2,0,37,205,0.8888889,0.071428575,0.13333334,23,0,20,2,1,0,0,0,0,0,9,0,0,7,0,2,0,0,1,220,10,0,10,1,0,1,9,13,0,14,3,1,1,0,127,1,0,normal
379212,91b8a59,,125,0,0,0,792,2,0,350,17604,0.9700386,0.04752586,0.19634703,201,0,137,54,1,9,0,0,0,0,45,4,0,43,1,1,4,0,12,3114,229,107,254,9,56,23,104,550,12,485,9,24,2,0,668,1,0,normal
371510,ecc24a3,,21,0,0,0,43.5,2.25,0,39.625,152.875,NaN,0.15279393,1.7210528,14,0.375,8,3.75,2.25,0,0,0,0,0.125,5.875,1.125,0.375,4.5,0,1,0.875,0,1.125,219.625,11.375,2.5,13.5,0.25,3.875,4.5,6.875,33.625,2.5,28.75,1.75,3.25,0.75,0,95.875,129,0.125,normal
382839,3e05785,,23.151516,0,0,0,51.272728,1.7272727,0,43.939392,330.21213,0.6871886,NaN,NaN,17,2.2727273,11.272727,3.969697,0.6363636,1.1212121,0,0,1.4242424,0.030303031,7.242424,2.1818182,1.3030303,4.757576,0.030303031,1.1515151,1.969697,0,4.060606,231.9697,14.393939,5.3939395,13.636364,1.6363636,3.909091,6.5454545,6.909091,42.60606,2.2121212,36.454544,3.030303,2.6969697,0.36363637,0,110.606064,34.939392,0.42424244,major
338450,c46a23e,,84.5,0,0,0,175.5,2,0,168,4031,0.82414204,0.091130875,0.18746011,68.5,5.5,37.5,23.5,2,5.5,0,0,6.5,0,27,5.5,1,24.5,0,1.5,3.5,0,6,1053,63,16.5,37,5.5,7,18.5,44,156,13.5,133,5,31.5,0.5,0,417.5,9,0,normal
405471,3a4f5ff,,52,0,0,0,147,2,0,105,659,0.9424343,0.05172414,0.056650247,38,1,23,9,0,6,0,0,0,0,16,2,1,14,0,1,2,0,0,701,32,17,44,0,12,4,9,124,1,104,6,6,0,0,186,1,1,normal
405410,00fc124,,43,0,0,0,126,1,0,86,189,0.91358036,0.23809524,0.33333334,27,0,1,20,0,6,0,0,0,0,30,5,1,21,1,7,4,0,2,599,37,8,41,0,15,8,20,112,13,92,3,11,0,0,216,1,0,normal
330135,5566d81,,36,0,0,0,61.5,1,0,76.5,68.5,0.8169515,0.26666668,1.1333333,13.5,4.5,7,5.5,0.5,0.5,0,0,0,0,11,4,1,10,0,0,5.5,0,11.5,281.5,20.5,2.5,22,6,5,14.5,10,72,5,63,3.5,3,0,0,184,1,2.5,normal
395839,3d996ff,,52,0,0,0,145,2,0,105,659,0.9424343,0.05172414,0.056650247,38,1,23,9,0,6,0,0,0,0,16,2,1,14,0,1,2,0,0,691,32,17,44,0,12,4,9,124,1,104,6,6,0,0,186,1,1,normal
405456,76db313,,78,0,0,0,160.5,1.5,0,152,3964,0.7822559,0.30798322,0.62128854,68,5,37.5,23,2,5.5,0,0,6.5,0,25.5,4,0.5,23.5,0,1.5,2.5,0,5,987.5,60,15,33,5.5,5,13.5,32.5,137.5,5,118.5,3,32,0.5,0,388.5,9,0,normal
372466,206a549,,22.8,0,0,0,39.2,2.2,0,39.1,121.2,NaN,0.1308772,1.7245616,11.6,0.4,6.6,3.3,1.5,0.2,0,0,0,0.1,6.2,1.1,0.3,4.7,0,1.2,0.7,0,0.9,215.9,9.6,2.2,12.3,0.2,4.1,5.5,6.9,30.8,2,26.3,1.6,4,0.6,0,91.4,103.4,0.1,major
373814,e1a1fff,,69,0,0,0,208,2,0,148,788,0.9627728,0.023391813,0.023391813,41,1,14,22,5,0,0,0,0,1,19,7,1,13,0,5,5,0,4,962,59,13,69,0,26,15,36,167,14,139,4,19,1,0,321,1,0,normal
391481,c62a3ef,,127,0,0,0,285,1,0,274,6422,0.9744883,0.03991228,0.17368421,121,5,69,25,4,23,0,0,8,0,69,17,7,50,0,12,17,0,13,1416,75,17,82,9,13,61,54,270,5,232,8,15,0,0,619,1,0,normal
391780,bef4ce9,,44,0,0,0,73,3,0,84,104,0.8701923,0.022222223,0.022222223,16,0,8,6,0,2,0,0,0,0,13,2,0,9,0,4,0,0,0,524,10,4,25,0,12,12,8,66,0,54,3,13,2,0,153,1,0,normal
398509,24cee19,,18,0,0,0,46,1,0,19,47,0.8421053,0.47252747,1,19,0,10,5,0,4,0,0,0,0,13,2,0,11,0,2,2,0,0,277,4,4,19,0,3,2,0,36,0,34,3,8,0,0,59,1,0,critical
404596,300a5ba,,101,0,0,0,199.5,1.5,0,198,4027,0.9371704,0.041316528,0.15462185,74,9.5,40,26.5,2,5.5,0,0,6.5,0,30,8,1.5,27,0,1.5,6.5,0,15,1162.5,76.5,17,51,9,9,24,37.5,178.5,9.5,155,4,34,0.5,0,476.5,9,1.5,normal
402915,dfd5402,,7,0,0,0,24,1,0,23,0,0.6428572,1,1,7,0,4,3,0,0,0,0,0,0,8,0,0,6,0,2,1,0,0,98,1,1,11,0,4,2,18,33,18,16,2,0,0,0,54,1,0,normal
403461,8a8be4d,,127,0,0,0,283,1,0,269,6422,0.9744883,0.03991228,0.17368421,121,5,69,25,4,23,0,0,8,0,69,17,7,50,0,12,17,0,6,1403,75,17,82,9,13,61,54,269,5,233,8,15,0,0,620,1,0,minor
402912,518a06e,,153,0,0,0,312,2,0,296,7925,0.98117834,0.015966387,0.021288516,130,10,70,45,4,11,0,0,13,0,47,8,1,43,0,3,5,0,10,1917,120,30,65,10,10,26,65,268,10,232,5,62,1,0,706,17,0,critical
403235,649adf3,,40,0,0,0,147,2,0,81,174,0.8926639,0.46153846,0.72527474,37,0,13,23,0,1,0,0,0,0,35,5,5,30,0,0,4,0,1,619,28,0,74,7,11,17,10,127,12,77,4,6,0,0,284,1,0,normal
403433,fcb7028,,50,0,0,0,142,2,0,116,60,0.9153604,0.2820513,0.35897437,33,0,8,20,4,1,0,0,0,0,29,10,1,28,0,0,9,0,0,628,34,2,71,3,18,20,6,133,8,98,4,5,2,0,187,1,3,normal
403234,5.57E+133,,15,0,0,0,67,2,0,46,189,0.68333334,0.2857143,0.2857143,30,0,20,8,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,300,5,28,6,0,0,64,64,96,11,84,2,0,0,0,89,1,0,normal
403249,c3047ca,,15,0,0,0,38,2,0,41,26,0.8800002,0.552381,1,20,0,14,5,1,0,0,0,0,0,25,25,0,17,0,8,21,0,0,281,5,11,2,0,2,63,29,152,5,138,2,0,0,0,123,1,0,normal
391186,d06f17d,,20.666666,0,0,0,37.666668,1,0,44.666668,54.333332,0.9239835,0.11111111,0.6,10.666667,3.6666667,7.3333335,3,0.33333334,0,0,0,0.33333334,0,11,7.3333335,5.3333335,4.6666665,0,1,7.6666665,0,8,172.66667,13,1.6666666,15.666667,2.6666667,3.3333333,14.333333,3.3333333,40.333332,4,35,1.6666666,2,0,0,152.33333,1,2,normal
402781,ab436ee,,22,0,0,0,139,1,0,40,625.5,0.9796748,0.002150538,0.004301075,35.5,0,30.5,5,0,0,0,0,0,0,8,7,6.5,1.5,0,0,6.5,0,5,349.5,34,18,45,1,22,3,27,79.5,7,66,2.5,0.5,0,0,321.5,1,0,normal
402759,0b543a2,,2,0,0,0,361,1,0,6,3,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,608,2,0,119,119,119,120,120,1,0,1,2,0,0,0,38,1,0,normal
402765,8f5712e,,5.5454545,0,0,0,11.454545,1,0,7.181818,21.636364,NaN,NaN,NaN,5.3636365,0.18181819,2.7272727,1.1818181,0,1.4545455,0,0,0.27272728,0,2.4545455,1.5454545,1.3636364,1,0,0.09090909,1.7272727,0,0.36363637,35,1.9090909,0.18181819,3.1818182,0.45454547,2.6363637,1.4545455,0.72727275,6.5454545,0,5.2727275,0.54545456,0.18181819,0.09090909,0,57.18182,1,0.09090909,normal
402766,18e47ab,,2,0,0,0,7,1,0,0,21,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,normal
311692,ec77102,,82,0,0,0,125,4,0,173,825,0.9498326,0.11099366,0.29809725,46,2,31,2,13,0,0,0,0,0,26,0,0,0,26,0,0,0,20,864,23,4,36,7,10,30,23,94,3,86,5,17,2,0,390,1,0,normal
402530,8fab171,,13,0,0,0,39,1,0,37,78,0,0,0,13,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,145,20,4,9,0,4,4,14,37,6,31,4,0,0,0,51,1,0,normal
398309,6f0b87b,,47.166668,0,0,0,102.333336,1.1666666,0,100.833336,1395.6666,0.7456348,0.14075631,1.6784314,32.666668,3.8333333,17.5,11.166667,1.6666666,2.3333333,0,0,2.3333333,0,18.166666,5.5,3.1666667,12.833333,0.6666667,1.5,5.6666665,0,6.6666665,579.6667,32,8.166667,31.833334,5,5.3333335,16,15.333333,94.333336,4.3333335,82.333336,3.3333333,13.166667,0.16666667,0,235.5,3.6666667,2.5,enhancement
394499,1b4721e,,20,0,0,0,81,1,0,62,179,0.84584975,0.2,0.4,23,3,5,17,0,1,0,0,0,5,11,1,0,11,0,0,0,0,5,367,19,18,22,0,1,0,13,91,1,81,7,3,1,0,158,1,0,normal
401611,e14cff6,,9,0,0,0,19,1,0,26,0,0.76136374,0.64444447,0.64444447,11,1,10,1,0,0,0,0,0,0,8,6,5,3,0,0,5,0,2,99,11,1,4,3,1,10,0,22,3,23,2,0,0,0,79,1,1,normal
375221,4ef1441,,17,0,0,0,74,1,0,52,27,0.78333336,0.55128205,1,18,1,11,5,0,2,0,0,0,0,10,2,1,2,0,7,2,0,1,257,23,13,18,0,4,7,6,55,0,41,4,0,0,0,98,1,0,normal
398866,927225b,,24.666666,0,0,0,58.333332,1.6666666,0,50,210,0.7533086,0.38390806,1.1566503,16.333334,0.6666667,10,4.3333335,0,2,0,0,0,0,8,1,0.33333334,7,0.33333334,0.33333334,1,0,1,271.33334,12.666667,6.3333335,17,0,6.3333335,4,4.6666665,51,1.6666666,45,3.6666667,2.3333333,0,0,105.333336,0.6666667,0.6666667,normal
400829,35376fc,,12.5,0,0,0,49.5,1.5,0,33,8.5,0.67546,0.69642854,1.5357143,10,0,4.5,4.5,1,0,0,0,0,0,9.5,0.5,0,8.5,0,1,1,0,1,161,13,1,18,0,9.5,1,14.5,51.5,15,27,2.5,0,0,0,87,1,0,major
209190,2a65c7d,,8,0,0,0,11,1,0,6,10,0.8,0,0,5,0,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24,1,0,1,0,2,1,0,5,0,3,2,0,0,0,40,1,0,enhancement
401031,651878d,,125,0,0,0,793,2,0,351,17604,0.9700386,0.04752586,0.19634703,201,0,137,54,1,9,0,0,0,0,45,4,0,43,1,1,4,0,12,3118,230,107,255,9,56,22,103,548,11,484,9,24,2,0,669,1,0,major
401199,c5062bd,,19.333334,0,0,0,28.666666,1.3333334,0,27.333334,34.333332,0.8422475,0.17075099,0.8714098,11.666667,1,10,1.3333334,0,0.33333334,0,0,6.6666665,0,6.3333335,1,0.33333334,5.6666665,0,0.33333334,1.6666666,0,1.6666666,132.66667,6,1.3333334,7.6666665,1,2,3.3333333,1,18,0.6666667,20,2.6666667,0.6666667,0.6666667,0,91.333336,6.3333335,0.33333334,normal
400276,c0236c2,,53.6,0,0,0,131.4,1.4,0,103.4,1771.8,0.8432058,0.123542644,0.6230353,41,4.4,19,16,1.8,4.2,0,0,2.6,0.2,19.4,5,1.2,15.2,0,3,3.2,0,3.6,836.6,45,10.8,36.8,2.2,9.2,11.4,24.8,108.4,6.8,94.8,3,18.6,11.2,0,282.2,4.2,0,normal
400368,bb4e563,,6,0,0,0,6,1,0,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,2,0,0,0,0,1,0,1,3,0,0,0,23,1,0,normal
321155,b2c04ce,,4,0,0,0,3,2,0,1,0,0,1,1,3,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,1,0,2,0,0,14,1,0,normal
395645,f092d64,,8,0,0,0,34,1,0,25,77,0.77443606,0.29411766,0.30147058,19,3,9,2,0,8,0,0,0,0,7,1,0,3,0,4,0,0,3,243,9,1,7,0,0,0,9,21,2,15,2,1,1,0,92,0,0,normal
193486,1aecd08,,9,0,0,0,68,1,0,41,101,0.8631579,0.24358974,0.47435898,19,6,13,6,0,0,0,0,0,0,10,6,0,10,0,0,6,0,7,237,26,5,26,3,2,9,19,68,3,44,3,0,1,0,253,1,0,minor
186366,bf05288,,10,0,0,0,3,4,0,4,0,0,NaN,NaN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,2,0,2,0,2,0,0,0,0,0,4,0,62,1,0,trivial
163711,8b3c2b2,,16,0,0,0,35,2,0,59,0,0.6590909,0.3,0.3,11,0,2,6,3,0,0,0,0,0,4,0,0,2,0,2,0,0,0,189,2,0,14,4,3,0,20,58,0,38,3,0,0,0,126,1,0,normal
398421,9b3aee0,,49,0,0,0,86,1,0,99,129,0.8931624,0.06666667,0.13333334,18,9,10,8,0,0,0,0,0,0,13,8,2,11,0,0,8,0,20,400,32,4,37,8,8,22,10,88,9,78,3,6,0,0,247,1,3,normal
341923,27a987a,,23,0,0,0,34,2,0,40,173,0.8831169,0.12105263,0.6315789,22,0,13,2,7,0,0,0,0,0,14,0,0,14,0,0,0,0,1,198,6,2,6,0,0,2,11,49,0,30,3,4,0,0,167,1,0,enhancement
384560,e404d76,,42,0,0,0,195,1,0,127,855,0.9583333,0,0,42,42,24,7,0,11,0,0,0,0,4,4,1,3,0,0,1,0,60,918,79,7,86,6,5,23,28,153,9,125,5,6,1,0,197,1,1,normal
385592,e296914,,82.5,0,0,0,485.5,2,0,238.5,8613.5,0.9132463,0.40700322,1.0859203,143.5,0,108.5,28.5,1.5,5,0,0,0,0,28.5,1.5,0,26.5,0.5,1.5,1.5,0,8,2389,117.5,70,147.5,11.5,38,147,198,530.5,15,423,5.5,13.5,1,0,560.5,1,0,normal
